ModelID	is_rms	NAMPT	RPL5
ACH-000734	0	-0.14024600695499378	-2.2042954764301235
ACH-000735	0	-0.14675359044820518	-2.668545290231722
ACH-000736	0	-1.2950941935139162	-2.846914265634354
ACH-000738	0	-0.13262461827678468	-2.4360115259718564
ACH-000739	0	-0.1629761769802915	-2.6221156521462836
ACH-000740	0	-0.3301557472194147	-2.607935168358668
ACH-000741	0	-0.4673809763206462	-2.4034146391240387
ACH-000746	0	-0.5151714552461736	-2.037379805024014
ACH-000747	0	-0.3734543671793774	-2.8445517048574676
ACH-000748	0	-0.0726228113525556	-3.2262314562322993
ACH-000749	0	-0.34337676293315944	-2.2252531676121614
ACH-000753	0	-0.4546940796350549	-2.5057738693595923
ACH-000754	0	-1.0352095442672289	-2.273136406518941
ACH-000756	0	-0.06463419141052318	-2.685631539969044
ACH-000757	0	-0.17838564108951027	-2.3379736548373753
ACH-000758	0	-0.5235857976570835	-2.4908912866995667
ACH-000760	0	-0.16897128067978062	-2.7983547383916902
ACH-000762	0	-0.05257672227628962	-2.6546853469526552
ACH-000763	0	-0.7927478302631669	-3.0395879999642523
ACH-000764	0	-0.10275700465379273	-2.7890837443728906
ACH-000765	0	-0.29445461064489853	-2.0741286791884948
ACH-000766	0	-0.39380332651547456	-2.467650337932961
ACH-000767	0	-0.18889685622536662	-2.3265830448932805
ACH-000768	0	-2.111819875740614	-2.721375034695087
ACH-000769	0	-0.22385913825022064	-2.846991519692018
ACH-000770	0	-1.2069563984465126	-3.104326701479806
ACH-000771	0	-0.284079705367722	-2.8055835684057584
ACH-000773	0	-0.4970830279579272	-2.439151765141604
ACH-000774	0	-0.17831845177820743	-2.447531105088966
ACH-000775	0	-0.7620640375427508	-2.4053357769973958
ACH-000776	0	-0.041402986742365144	-2.8895864268548626
ACH-000777	0	-0.22607729864681997	-2.1118939080632058
ACH-000778	0	-0.1430035835681598	-2.114446959589498
ACH-000781	0	-0.19357680449773051	-2.5237538231948244
ACH-000782	0	-0.6317794101396559	-3.0315250592711083
ACH-000783	0	-1.3534436706467634	-2.09866290195447
ACH-000784	0	-0.2155953634924816	-2.37683374875057
ACH-000785	0	-0.6419271742340728	-2.2945396995835843
ACH-000787	0	-0.3444092001740158	-2.2495744481301103
ACH-000788	0	-0.12121272865074473	-2.2323853035638805
ACH-000790	0	-1.0760513274883512	-2.6894005732300856
ACH-000791	0	-0.14027523453624147	-3.0280661078374913
ACH-000792	0	-0.11811915419641145	-2.434370302707178
ACH-000793	0	-1.2500823000597774	-2.721406734865766
ACH-000794	0	-0.12542780572914536	-2.533788459527062
ACH-000796	0	-0.5570944578062257	-3.0622902144432294
ACH-000798	0	-0.37644195370853195	-2.802038744516279
ACH-000799	0	-0.19236483484875078	-2.693539855714495
ACH-000800	0	-0.41698179252030265	-2.7711570505914707
ACH-000801	0	-0.2489392527880488	-2.7778022226568257
ACH-000802	0	-0.24327734717539687	-2.539854237914811
ACH-000804	0	-0.5995490555781341	-2.4312036170225646
ACH-000805	0	-0.2499314732304368	-3.043478164972289
ACH-000807	0	-0.49330557250605855	-2.4284579362861254
ACH-000809	0	-0.14088805376781122	-2.5805426102986675
ACH-000810	0	-0.22170627020336206	-2.873923979044303
ACH-000811	0	-0.07281428046708538	-2.275254367763763
ACH-000817	0	-1.1911418710562771	-2.359134638978837
ACH-000819	0	-0.16451163941851116	-2.6269390862810953
ACH-000820	0	-0.5215360786695968	-2.461530385289111
ACH-000821	0	-0.8546678625115776	-2.2106725496132156
ACH-000822	0	-0.7677683565463227	-2.870111031521396
ACH-000823	0	-0.4596163470436364	-2.473645844405807
ACH-000824	0	-0.18720107179763493	-2.705685892136755
ACH-000826	0	-0.1495545888950992	-3.040333281580774
ACH-000827	0	-0.17915379740489612	-2.5606877793356784
ACH-000829	0	-0.9700916205236669	-2.3731532732623997
ACH-000831	0	-0.2604380374172638	-2.2727764369552106
ACH-000832	0	-0.47325992041872905	-3.00691479676345
ACH-000833	1	-0.27249683226508864	-2.5609181108782963
ACH-000834	0	-0.1758573561482088	-2.6684983849180086
ACH-000835	0	-0.05321226976874466	-2.351039516176603
ACH-000836	0	-0.20850446146552493	-2.554642797482575
ACH-000837	0	-1.3566128245807696	-2.5520416007395657
ACH-000838	0	-0.9527426807811635	-2.4062738488656397
ACH-000839	0	0.05639713819681985	-2.708269909006111
ACH-000840	0	-0.45599675484816476	-2.6772553648812702
ACH-000841	0	-0.4404182876546444	-3.108536455934588
ACH-000843	0	-0.45343902726855817	-2.5921629029993114
ACH-000845	0	-0.3435039185849745	-2.2795978219169464
ACH-000846	0	-0.2727198732201116	-3.081608092264083
ACH-000847	0	0.06225808029103114	-2.4346252725428323
ACH-000848	0	-0.24292621275259205	-2.4541040618593937
ACH-000849	0	-1.311998064430494	-2.630571028802552
ACH-000851	0	-1.0083526415533415	-2.365528686701321
ACH-000853	0	-0.14058154856513327	-2.9839321425109135
ACH-000855	0	-0.16059340254682097	-1.945919494910441
ACH-000856	0	-0.2220596352972515	-2.567791439696676
ACH-000858	0	-0.1351101323750848	-2.4878260861825
ACH-000859	0	-0.49016907264990606	-2.8363701871428195
ACH-000860	0	-1.0986914719258731	-2.467369662555091
ACH-000861	0	-0.3215143606162749	-2.4486054047853547
ACH-000862	0	-0.08942282727377865	-2.296530785638951
ACH-000863	0	-0.019571596823611315	-3.411247791009045
ACH-000864	0	-0.2408861830440069	-2.8765638412923997
ACH-000865	0	-0.25703653794204473	-2.2719761889137184
ACH-000866	0	-0.38715819264758483	-2.5038434729432595
ACH-000867	0	-1.3704353782934973	-2.7486858377334675
ACH-000869	0	-0.17062939343940237	-1.9962865547422965
ACH-000871	0	-0.9315947952310671	-2.4547575940491084
ACH-000872	0	-0.23544384181415345	-2.2643847293712858
ACH-000873	0	-0.9873813387403652	-2.6506677700502728
ACH-000874	0	-1.3113168013170018	-2.463099372511016
ACH-000876	0	-0.6184210084698727	-1.7704147446997671
ACH-000878	0	-0.3554402053713738	-2.964729538655995
ACH-000879	0	-0.2949917380015875	-2.621628006338733
ACH-000880	0	-0.6765973565646652	-2.231117972690346
ACH-000881	0	-0.32514533739962437	-2.4090600020909214
ACH-000882	0	-0.16649851959349277	-2.2869072168660343
ACH-000884	0	-0.10958887884088675	-2.5131889716379807
ACH-000885	0	-0.5649401893004401	-2.326344607113062
ACH-000886	0	-0.29156407893687	-2.3392183132377498
ACH-000887	0	-0.13004904555869712	-2.444944883539012
ACH-000888	0	-0.26250776419751387	-2.5639559317385165
ACH-000889	0	-1.0128890413141103	-2.1278402412965978
ACH-000890	0	-0.2031114721937717	-2.154330762694581
ACH-000894	0	-0.48715386275983874	-2.147273401933433
ACH-000896	0	-0.7267570135773452	-2.5341675552327487
ACH-000898	0	-0.9750527613452664	-2.9235720269986953
ACH-000899	0	-0.08695099355494473	-1.9097383687212135
ACH-000900	0	-0.3819614276033293	-2.983589041268808
ACH-000901	0	-0.1764159523953307	-2.828620553553016
ACH-000903	0	-0.1663205317077857	-2.2703958582695876
ACH-000905	0	-0.21572488753426794	-2.624447912911598
ACH-000906	0	-0.17337341585749588	-2.752234247208881
ACH-000907	0	-0.14698628311148848	-2.411292357946143
ACH-000910	0	-1.2059210458027627	-1.9911492678658331
ACH-000911	0	-0.22631096146381083	-3.092754652471511
ACH-000912	0	-0.48181892907347446	-2.105572528636937
ACH-000913	0	-0.22243696799603832	-2.2245458174240604
ACH-000914	0	-0.8797461397568498	-2.0054745845847037
ACH-000915	0	-0.18778617145483137	-2.6116338915192037
ACH-000916	0	-0.01278148272005869	-2.4731210888525057
ACH-000917	0	-0.5959043769184368	-2.257281145288937
ACH-000919	0	-0.2754773230164014	-2.6289842983801925
ACH-000920	0	-0.7299667446680707	-3.162362766684524
ACH-000921	0	-0.668976825563528	-2.6525255253047506
ACH-000922	0	-1.1602027658874041	-2.6739890804419684
ACH-000924	0	-0.4530088737435804	-2.549803872614619
ACH-000926	0	-0.44061862786488876	-2.346488812295534
ACH-000928	0	-0.47063239307047533	-2.518527681543914
ACH-000929	0	-0.04234909828348554	-2.9498194122223915
ACH-000932	0	-1.3703275566861322	-2.2379563402730236
ACH-000934	0	-0.09705819172953745	-2.1663485282964956
ACH-000935	0	-0.2887095085494174	-2.8187813719125723
ACH-000936	0	-0.4804005777496301	-2.321762862368074
ACH-000937	0	-1.556082117301194	-3.2765069045188926
ACH-000938	0	-1.0563039187399959	-3.1148475964648816
ACH-000939	0	-0.1775318521988707	-2.2409399234051124
ACH-000941	0	-0.17056884517924864	-1.9700121958273145
ACH-000943	0	-1.5663366532694871	-2.2152194043723235
ACH-000944	0	-0.816526844413002	-2.5177648285263916
ACH-000945	0	-0.07876088952797844	-2.544580581176694
ACH-000946	0	-0.7591016438877486	-2.4172745533541025
ACH-000947	0	-0.7077750789807259	-2.268148064522628
ACH-000948	0	-0.7712829769166778	-2.3736732101934104
ACH-000950	0	-0.6637675895495903	-2.793465580699137
ACH-000953	0	-1.2131173270699036	-3.086869191900204
ACH-000956	0	-0.5120275555886581	-2.9661199715926982
ACH-000957	0	-0.6153986558292704	-2.517774878167077
ACH-000958	0	-0.6671454064220763	-2.4185714583028513
ACH-000959	0	-0.7850534797755151	-2.701121341896819
ACH-000960	0	-1.3130782554138816	-3.217080446061742
ACH-000961	0	-0.384829288326069	-2.8004498435817844
ACH-000962	0	-0.6171968245918885	-2.0624853974854087
ACH-000963	0	-0.43181984404173823	-2.5935497735627453
ACH-000965	0	-0.247094019170475	-2.3028064121568654
ACH-000966	0	-0.42616699421247994	-2.925459226153129
ACH-000968	0	-0.165296906386173	-2.1977140752586437
ACH-000969	0	-0.6078518139950909	-2.751963395786257
ACH-000970	0	-1.9612165917643383	-2.2249319943646335
ACH-000971	0	-0.31554205722103684	-2.796428397444989
ACH-000972	0	-0.2943469102449028	-3.2525075871019746
ACH-000973	0	-0.262499771837532	-2.7520872823878344
ACH-000974	0	-1.147170507189474	-2.430687957712949
ACH-000975	0	-0.4857677216499203	-2.015968559664061
ACH-000976	0	-0.25854228164701953	-2.5036287700951823
ACH-000977	0	-0.2786279665343797	-2.5386611595362796
ACH-000978	0	-0.2593212477951097	-3.1007427556950753
ACH-000979	0	-0.5229568164065361	-2.7348904014766737
ACH-000980	0	-0.22111045433741844	-2.5341034808631417
ACH-000983	0	-1.06421631337211	-2.374994767275442
ACH-000984	0	-0.29365675204305486	-1.9741882911811799
ACH-000985	0	-0.6550177475906289	-2.9478266598522196
ACH-000986	0	-1.1101170998043428	-2.7239711810526743
ACH-000988	0	-0.39628448810751615	-2.5037188294089963
ACH-000991	0	-0.6961100204960571	-2.1311343374496494
ACH-000993	0	-0.2125541215017521	-2.480496694304725
ACH-000994	0	-0.9429527701398291	-2.1494100822189703
ACH-000995	0	-0.6757656915706554	-2.281046434440093
ACH-000996	0	-0.33859868413234034	-2.523555435177184
ACH-000997	0	-0.425564866276463	-3.490680576864478
ACH-001001	0	-0.19978838619822717	-2.845672837483063
ACH-001016	0	-0.2939212137185308	-2.4853613186873194
ACH-001020	0	-0.22030027422695203	-3.038803455461231
ACH-001028	0	-0.207341556189223	-2.622604195385462
ACH-001029	0	-0.18638225008463324	-2.4476978071015276
ACH-001031	0	-0.23559451282834196	-2.04557694748767
ACH-001033	0	-0.5418818932368514	-2.5589460100072827
ACH-001036	0	-0.5712259137215547	-2.36064441869769
ACH-001038	0	-0.823831221480088	-2.629574445625009
ACH-001039	0	-2.334041986803758	-2.2849128564437367
ACH-001041	0	-0.3959079034292478	-2.417438020651445
ACH-001048	0	-0.6315832532720052	-2.4407779828338145
ACH-001050	1	-0.06769745420217838	-2.707336550392125
ACH-001053	0	0.051579940142811476	-1.929312693126791
ACH-001054	0	-0.3869094305498164	-2.2259166928910283
ACH-001061	0	-0.8555725903503222	-2.830684847632573
ACH-001065	0	-0.03976326116620843	-3.0757865355537826
ACH-001067	0	-0.20880277003920947	-2.0485597668861093
ACH-001075	0	-0.2863338219489924	-2.520579345149741
ACH-001081	0	-1.4504163470162137	-2.4679567545374907
ACH-001096	1	-0.11028348093521606	-2.722353860901771
ACH-001098	0	-0.5524941954308269	-2.5870102883154003
ACH-001099	0	-0.36637854876653353	-2.3828030874004305
ACH-001107	0	-0.2999497451978448	-2.2815367793216312
ACH-001111	0	-0.2767399695891979	-2.9690095132500582
ACH-001119	0	-0.9519818599351741	-2.7907261227684304
ACH-001126	0	-0.31957608793516845	-2.1819938280690105
ACH-001128	0	-0.219993261503376	-2.6615891611445996
ACH-001129	0	-0.6578703417748532	-3.2020022360689855
ACH-001134	0	-1.3028443919633346	-2.4508685693053796
ACH-001137	0	0.08376112388101775	-2.2528283960152335
ACH-001145	0	-0.30191472273949566	-1.9607617013862968
ACH-001151	0	-1.3766048101830726	-2.592140866815026
ACH-001163	0	-0.29638179145306254	-2.221230615506055
ACH-001164	0	-0.15507875365083074	-2.897485386305988
ACH-001172	0	-0.11557296137163531	-2.423863917077611
ACH-001183	0	-0.1621522332903093	-2.6781428439848507
ACH-001184	1	-0.5631394100316959	-2.4521110774419554
ACH-001188	0	-0.3390883855949669	-2.5472134864400107
ACH-001190	0	0.014788149695074804	-1.9133334263609578
ACH-001192	0	-0.38060375701497684	-2.840733538906762
ACH-001193	0	-0.13525336284468858	-2.769455212507086
ACH-001194	0	-0.1499675495090778	-2.364660988675256
ACH-001196	1	-0.31646279074009387	-2.690159813705096
ACH-001197	0	-0.6091956248280441	-2.9483799988617103
ACH-001205	0	-0.4001599974187194	-3.224541155602796
ACH-001211	0	-0.1838682692277706	-2.0789342529226693
ACH-001227	0	-0.34718633771067864	-2.8303121777449562
ACH-001228	0	-0.21527191687361158	-2.8881020507118826
ACH-001229	0	-0.18116446821875654	-2.71825559022745
ACH-001232	0	-0.1991950715489142	-2.556382305746182
ACH-001233	0	-1.7227456446520066	-3.126004658151109
ACH-001239	0	-0.07891551478549258	-2.380914018830641
ACH-001270	0	-0.09220782186243898	-3.0556707081787984
ACH-001274	0	-0.2195030920205403	-2.5692242397326135
ACH-001275	0	-0.17434024317196745	-3.236810063247982
ACH-001277	0	-0.2574357504588452	-2.5535685496082325
ACH-001278	0	-0.1129963351593305	-2.3082074017966248
ACH-001279	0	-0.13091238766182006	-2.2820392285604227
ACH-001280	0	-0.15125812424642482	-2.5623830541383357
ACH-001283	0	-0.22524885699834118	-2.1075069929104044
ACH-001289	0	-0.733420343217827	-2.5918233094653798
ACH-001295	0	-0.2298750234127215	-2.637929442546073
ACH-001300	0	-0.11078352308404837	-2.771677571812858
ACH-001301	0	-0.23825523602950835	-2.989355508525189
ACH-001302	0	-0.00770425500293187	-2.8399839791184505
ACH-001303	0	-0.12143274820219069	-3.1674433055628035
ACH-001306	0	-0.10651172490150213	-2.5810643354605673
ACH-001307	0	-0.1005306752444064	-2.641354298982051
ACH-001310	0	-0.28322365582007025	-2.994843229566629
ACH-001318	0	-0.21427148391375855	-2.257688717785635
ACH-001322	0	-0.4135835863953037	-2.890218265169919
ACH-001328	0	-0.09738221075918013	-2.9192670109663297
ACH-001329	0	-0.2863328067748393	-2.890008331111485
ACH-001331	0	0.02069713159689207	-2.7959936022758503
ACH-001332	0	-0.23043130922330832	-3.0946060939920743
ACH-001333	0	-0.33894190454333595	-2.2395747567531195
ACH-001334	0	-0.6535112755225938	-2.2012599418497416
ACH-001335	0	-0.23181529014322713	-2.5284371150923413
ACH-001336	0	-0.05489544377161615	-2.7436171767682405
ACH-001338	0	-0.22967577001358427	-2.5674668887896566
ACH-001340	0	-0.31572352701205514	-2.984797174272161
ACH-001341	0	-0.4547879668218653	-2.7532849868131124
ACH-001344	0	-0.11579273042361532	-2.82260446458803
ACH-001345	0	-0.6295589527308036	-2.2337791781417256
ACH-001346	0	-0.22282487299879836	-2.2167019325520325
ACH-001347	0	-0.08849441419122489	-2.3713064112442788
ACH-001353	0	-0.2513162186429173	-2.6274548365465513
ACH-001354	0	-0.32555719691385204	-2.689516579786354
ACH-001356	0	-0.32280789074741056	-2.877645803247403
ACH-001360	0	-0.08231535977845578	-2.5440471020218802
ACH-001366	0	-0.6684213273694373	-2.344134047572603
ACH-001367	0	-0.2589787904759054	-2.573081233135724
ACH-001368	0	-0.8663584249089611	-2.374571167418968
ACH-001370	0	-0.07333826711728042	-2.6367741200691928
ACH-001374	0	-0.21583307919117906	-2.9888835915869914
ACH-001375	0	-0.48809561842026417	-2.5679269664122844
ACH-001377	0	-0.2805734142006948	-2.4246265827779228
ACH-001379	0	-0.13811487077970425	-2.421040489228673
ACH-001380	0	-0.7831466932883416	-2.367189072360036
ACH-001382	0	-0.40299495967107446	-3.1464277910884304
ACH-001385	0	-0.2635038897019353	-2.3412304672632933
ACH-001386	0	-0.8971521832418253	-2.617540008983239
ACH-001388	0	-0.06684832277549979	-2.5983540141056585
ACH-001389	0	-0.29055451881651684	-1.9995235649068934
ACH-001390	0	-0.4894345544652042	-2.432498227034345
ACH-001391	0	-0.24888997987775696	-2.6352312520653896
ACH-001392	0	-0.6234284693796092	-2.750953020028437
ACH-001393	0	-0.8393857519394443	-2.2021561757964085
ACH-001394	0	-0.610479419189709	-2.488093312737231
ACH-001396	0	-0.9014094048150856	-2.2428423032556655
ACH-001398	0	-0.25607310876564315	-2.290786325885508
ACH-001399	0	-0.4454811629186165	-1.9727007391927558
ACH-001400	0	-0.3431529965992349	-2.508408747111413
ACH-001401	0	-0.028850336477298455	-2.6451132196998643
ACH-001402	0	-0.20668798163444743	-2.3686122452261547
ACH-001403	0	-0.09509266598738791	-2.3849661355903247
ACH-001407	0	-0.22014718945647235	-2.4517286390327038
ACH-001408	0	-0.008901913172168097	-2.7501504543180006
ACH-001409	0	-0.4285332669669055	-2.932091433890716
ACH-001411	0	-0.45698299339924686	-3.141741920064926
ACH-001412	0	-0.22681424828785562	-2.488653833351989
ACH-001413	0	-0.10216927003886472	-2.4521361256621037
ACH-001414	0	-0.2133018298727955	-2.5298435142199156
ACH-001415	0	-0.21584489671542512	-2.5708519146165147
ACH-001416	0	-0.4605663665276098	-2.8219771136207563
ACH-001418	0	-1.0147007753377157	-2.3890641123723366
ACH-001419	0	-0.448622240802155	-2.285891395876693
ACH-001421	0	-0.3650723741185061	-2.4676845324820387
ACH-001422	0	-0.3351990583409377	-2.0209502960909465
ACH-001430	0	-0.5327050266675065	-3.421711273383589
ACH-001431	0	-1.0804550225698062	-2.6461763121014763
ACH-001433	0	-0.7028923952748178	-2.3719886078838037
ACH-001436	0	-0.18167599483700075	-1.8724114695306293
ACH-001442	0	-0.15804543094727497	-3.010372561776259
ACH-001443	0	-0.2664170644377015	-2.8879462782916083
ACH-001450	0	-1.0778235573135826	-2.374683138845136
ACH-001451	0	-0.5384963992742582	-2.686910692601928
ACH-001453	0	-0.40770131453318104	-2.5787074442596802
ACH-001454	0	-0.35217277877166697	-2.4069976944990383
ACH-001458	0	-0.19916982987537285	-2.4962338743408656
ACH-001459	0	-0.18239151185351277	-3.025191345883475
ACH-001460	0	-0.7932391896915094	-1.8995816031276371
ACH-001461	0	-0.7863071895067775	-2.8376175363422824
ACH-001481	0	-0.16872350537742686	-2.5996097430013805
ACH-001484	0	-0.8293311402688299	-2.900722845652726
ACH-001494	0	-0.07942057695725635	-2.808352757489739
ACH-001495	0	-0.5998703789602873	-2.0773842139039016
ACH-001496	0	-1.2146605958441983	-2.1792156718722855
ACH-001497	0	-1.1771331359284325	-2.94427530455046
ACH-001498	0	-0.8159251189854793	-3.245070154668414
ACH-001500	0	-0.31597612610636855	-2.3637415766476995
ACH-001502	0	-0.21202555925265015	-2.2587743034967467
ACH-001508	0	-1.0593444734835669	-2.2694439151935093
ACH-001509	0	-0.09916285050514917	-2.7888545219043785
ACH-001510	0	-0.2357273586471921	-2.342916553561062
ACH-001511	0	-0.19065295586340317	-2.3937378063415964
ACH-001513	0	-0.16377711377338372	-2.7092960969134725
ACH-001515	0	-0.27025463248309134	-2.959355925416724
ACH-001517	0	-0.25793403244672736	-2.669014238991727
ACH-001518	0	-0.15695978993393667	-2.1146024290479666
ACH-001520	0	-1.0662208766440089	-2.596835435992938
ACH-001521	0	-0.25584833413546415	-2.7727170977483
ACH-001522	0	-0.2929581538353997	-2.3319302775645245
ACH-001523	0	-0.1292449680631551	-2.510642648567031
ACH-001524	0	-0.1827273144669942	-2.418186124452426
ACH-001525	0	-0.07078273033561372	-2.4299316130461293
ACH-001526	0	-0.21320150208391	-2.5964020613247945
ACH-001528	0	-0.28434473374634095	-2.3416614626140295
ACH-001529	0	-0.04740087608741378	-2.3404311092226058
ACH-001530	0	-0.7474853133086743	-2.2566974206913257
ACH-001532	0	-0.18790691751883015	-2.3893604461328577
ACH-001533	0	-0.9497884736385475	-2.717418301136872
ACH-001536	0	-0.21166289244739542	-2.4201593794805696
ACH-001538	0	-0.03774220249967386	-2.7651702131403533
ACH-001539	0	-0.8752233188539953	-2.85652796635826
ACH-001542	0	-0.5276555840932329	-2.479605316865712
ACH-001543	0	-0.2659351394560592	-2.658117469664944
ACH-001544	0	-2.0795926792784925	-2.129166425973569
ACH-001547	0	-0.15593190164843074	-2.3960077641334876
ACH-001548	0	-0.30472261397153255	-2.9603941280715986
ACH-001549	0	-0.8840616646722891	-2.7430185935500626
ACH-001550	0	-0.15281261172095206	-2.8057279796218406
ACH-001551	0	-0.16847508465350802	-2.445393302096962
ACH-001552	0	-0.16623060477299811	-2.8373237335728567
ACH-001554	0	-0.2130022949728028	-2.743011775677825
ACH-001555	0	-0.32378361328784083	-2.5839953055865763
ACH-001556	0	-0.27522481973086127	-2.7193761159848586
ACH-001557	0	-0.06997529693904059	-2.26554320021342
ACH-001558	0	0.032045705580819095	-2.453509552300678
ACH-001559	0	-0.49346600948165026	-2.7731024812840173
ACH-001560	0	-0.18592223142312156	-2.430620617043999
ACH-001562	0	-0.1518249220502929	-2.37248112005061
ACH-001563	0	-0.4427122344114871	-3.1197547436946853
ACH-001566	0	-0.26505327051871763	-2.1347009960579935
ACH-001567	0	-0.12310297827455746	-2.3713127668348206
ACH-001568	0	-0.27758578874811324	-2.81883838032957
ACH-001570	0	-0.3301943372706182	-2.584192517950257
ACH-001574	0	-0.8104500589394137	-3.059357931718967
ACH-001577	0	-0.8580586939380231	-2.659054921438971
ACH-001578	0	-0.43215688829137466	-2.5917127725826763
ACH-001603	0	-0.4466111848326835	-2.468588849669519
ACH-001605	0	-0.06982678297957695	-1.8813993101374122
ACH-001606	0	-0.31361365012445797	-2.473358030709658
ACH-001607	0	-0.7752595272531806	-3.0667103883355393
ACH-001608	0	-0.21027560881854843	-2.1554117999170597
ACH-001609	0	-0.28212806926667544	-3.009546522940819
ACH-001610	0	-0.2499018917383384	-2.4165825394815483
ACH-001611	0	-0.22068629049596936	-2.551490320592834
ACH-001613	0	-0.39885762898356025	-2.4272827083496167
ACH-001616	0	-1.0376737364050281	-2.5362967507873324
ACH-001618	0	-0.8962703967639506	-2.5900840736687982
ACH-001619	0	-0.07330439423112273	-2.439165051809311
ACH-001622	0	-0.2304773422813638	-2.5547540102576924
ACH-001623	0	-0.25423754446666574	-2.6370849383075403
ACH-001624	0	-0.23567817696052554	-2.427772067573239
ACH-001625	0	-0.3151458071548072	-2.199126953766261
ACH-001626	0	-0.04070727205533464	-2.543908358457159
ACH-001627	0	-0.2843434840684793	-2.172672818301992
ACH-001628	0	-0.18129891632373768	-2.5876180425568025
ACH-001630	0	-0.5750832784701913	-2.376880937022881
ACH-001632	0	-0.12954457143971698	-2.0672956610690685
ACH-001634	0	-1.221877637778749	-2.455684183906447
ACH-001639	0	-1.1219089141098644	-2.2535468735980984
ACH-001641	0	-0.20400508711120532	-2.2637476108929264
ACH-001642	0	0.0027131362190819797	-2.8315649563158036
ACH-001643	0	-0.41633203120342105	-2.445851407968078
ACH-001645	0	-0.29167743872637303	-2.011948857890347
ACH-001647	0	-1.0407241739577957	-2.714817973623404
ACH-001648	0	-0.11835556931676211	-2.25784872146383
ACH-001649	0	-0.43420911944508017	-2.2459777625598996
ACH-001650	0	-0.3062388280969416	-3.1155867893095133
ACH-001651	0	-0.27757064453523617	-2.68126894682755
ACH-001652	0	-0.4177285949612774	-2.3196037738269673
ACH-001653	0	-0.9655367900981175	-2.50597670438857
ACH-001654	0	-0.08377323017738769	-2.424280814832859
ACH-001655	0	-0.229096983775981	-3.008736655139949
ACH-001656	0	-0.9829840433253351	-2.38328381104517
ACH-001662	0	-0.18013818966638762	-2.0750295844273614
ACH-001664	0	-1.0399391726854892	-2.4926114172874683
ACH-001668	0	-0.34783064416750087	-2.3952109953398693
ACH-001669	0	-0.9660656441269801	-2.4512352484389015
ACH-001670	0	-0.5353141032519046	-2.267464478218949
ACH-001673	0	-1.4612316264599374	-2.553804452639102
ACH-001674	0	-0.7980299053586413	-2.3270121969139557
ACH-001675	0	-0.22537770784609	-2.118844946911318
ACH-001676	0	-0.42232293386992154	-2.6268973494943597
ACH-001677	0	-0.48274640659005713	-3.345724786734227
ACH-001683	0	-0.27062466148896014	-2.3949155316573765
ACH-001685	0	-0.9986109852036787	-2.785210256340711
ACH-001687	0	0.0264183740492544	-2.3189351754371854
ACH-001688	0	-0.2586288018308682	-2.671251285023891
ACH-001690	0	-0.21621564494571197	-2.667485472969999
ACH-001691	0	-0.11717118404499438	-2.6651886386512436
ACH-001692	0	-0.10819412193641981	-2.846059176446748
ACH-001694	0	-0.3316974356599113	-2.4748787967286168
ACH-001695	0	-0.4448824540714848	-2.7511936068986063
ACH-001696	0	-0.17200490239897437	-2.435957116822398
ACH-001698	0	-0.17571063428384054	-2.463475535589902
ACH-001699	0	-0.1468313397376692	-2.560723755303697
ACH-001701	0	-0.2543321945938084	-2.4468282476815566
ACH-001702	0	-0.188978984025002	-2.589021879403694
ACH-001707	0	-0.9395121111528578	-2.178194642848053
ACH-001709	0	-1.1867502776746932	-2.692533878223547
ACH-001711	0	-0.46527008399748815	-2.35804614103967
ACH-001715	0	-0.34673633036342477	-2.5924466293961275
ACH-001719	0	-0.13828824021801361	-2.236558608994445
ACH-001735	0	-0.9668099468219288	-2.6037960865994365
ACH-001736	0	-1.2033718000629703	-2.6101139395024378
ACH-001737	0	-0.6545784045352718	-3.4627628588350183
ACH-001740	1	-0.2495648584300277	-2.49621957761932
ACH-001745	1	-0.21690159961516334	-2.700280873560987
ACH-001750	1	-0.29944973669933783	-2.931170622713652
ACH-001765	1	-0.16277468077438445	-2.66952231610706
ACH-001786	0	-0.7076954847365009	-2.406313197424239
ACH-001791	0	-0.32509842874523504	-2.1932366376595787
ACH-001793	0	-0.17563538926586614	-2.874112130865226
ACH-001794	0	-0.38301110063491567	-3.1894508874585887
ACH-001795	0	-0.014407070331109606	-2.9580047428362244
ACH-001796	0	-0.37215675527931685	-3.1162787993327186
ACH-001799	0	-0.15475920316594038	-2.3502885274105365
ACH-001802	0	-0.5219468142825401	-2.95156947655123
ACH-001804	0	0.02590927194797582	-2.809676098986069
ACH-001814	0	-0.08723847860014439	-3.0582065067420516
ACH-001819	0	-1.525306631557875	-2.1159383357572326
ACH-001820	0	-1.3209044940387518	-2.26469118735971
ACH-001834	0	-0.36143810914436775	-2.377522246166117
ACH-001835	0	-1.2791328100972765	-2.7147213195185182
ACH-001836	0	-0.6253284693703918	-2.234466514352602
ACH-001838	0	-0.28620716786994804	-2.5441931089608403
ACH-001839	0	-0.898317562612849	-2.2517639431057757
ACH-001841	0	-0.16040853858373394	-2.846025577735559
ACH-001842	0	-0.6208634845629266	-2.7107376042886973
ACH-001843	0	-0.386696249274593	-2.4494223296403566
ACH-001844	0	-1.1087986764848428	-2.7625039424396753
ACH-001848	0	-0.14238870262695846	-2.890819602714893
ACH-001849	0	-0.25004278585302164	-2.447040171775784
ACH-001850	0	-0.5665580898308545	-2.353858863367123
